client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,cluster,segment
1,1,9,25,0,-0.7281302161119941,0,1,0.027556709559457698,0,Global Investors
1,0,9,1,1,1.3946984022903213,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,0,0,2.1609793851303607,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,1,2,-2.55032902342205,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,0,0,-2.194758577493566,1,First-Time Buyers
0,1,4,34,0,-0.020520676644555657,1,1,0.027556709559457698,3,Luxury Investors
0,1,9,53,0,-1.4357397555794327,0,0,0.027556709559457698,2,Corporate Buyers
1,0,9,53,0,-0.7281302161119941,0,2,-2.0169733545293242,2,Corporate Buyers
1,1,9,35,0,-0.7281302161119941,0,1,0.027556709559457698,3,Luxury Investors
1,1,9,27,0,-0.7281302161119941,1,2,0.9164828243806673,0,Global Investors
1,0,9,25,0,-1.4357397555794327,1,0,0.027556709559457698,0,Global Investors
1,0,9,11,0,1.3946984022903213,0,1,-0.594691570815389,1,First-Time Buyers
1,1,9,8,0,-0.7281302161119941,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,50,0,-0.020520676644555657,1,0,0.027556709559457698,2,Corporate Buyers
1,0,9,8,0,0.6870888628228828,1,0,-1.5725102971187195,1,First-Time Buyers
1,1,9,1,0,0.6870888628228828,1,1,-1.8391881315650824,1,First-Time Buyers
1,0,2,22,0,-0.020520676644555657,0,2,0.027556709559457698,0,Global Investors
1,0,9,8,1,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-0.7281302161119941,1,0,1.0942680473449091,1,First-Time Buyers
1,1,2,0,1,1.3946984022903213,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,11,1,-1.4357397555794327,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,-1.4357397555794327,0,2,1.9831941621661187,1,First-Time Buyers
1,1,9,1,1,-0.7281302161119941,0,0,0.3831271554879415,1,First-Time Buyers
1,0,4,18,1,0.6870888628228828,1,2,0.027556709559457698,0,Global Investors
1,0,2,5,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
0,1,9,25,1,0.6870888628228828,0,2,0.027556709559457698,0,Global Investors
1,1,9,11,0,0.6870888628228828,1,1,2.6054424425409652,1,First-Time Buyers
1,0,9,8,0,-0.7281302161119941,0,2,0.29423454400582055,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,47,0,1.3946984022903213,0,2,0.027556709559457698,2,Corporate Buyers
1,0,9,25,0,-0.7281302161119941,0,0,2.5165498310588443,0,Global Investors
1,1,9,1,1,-0.7281302161119941,0,0,-0.9502620167438728,1,First-Time Buyers
1,1,9,8,0,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,25,0,-1.4357397555794327,0,0,0.5609123784521834,0,Global Investors
1,1,9,48,1,-0.7281302161119941,0,0,0.027556709559457698,2,Corporate Buyers
0,0,9,8,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,1.3946984022903213,0,2,-0.23912112488690518,1,First-Time Buyers
1,1,9,11,0,-0.7281302161119941,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-1.4357397555794327,0,0,-1.3058324626723565,1,First-Time Buyers
1,0,9,53,0,1.3946984022903213,0,0,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,-1.4357397555794327,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,48,0,-0.020520676644555657,1,2,1.0053754358627882,2,Corporate Buyers
1,0,9,11,1,1.3946984022903213,1,2,0.20534193252369962,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,37,0,0.6870888628228828,1,0,-1.3058324626723565,3,Luxury Investors
1,1,9,8,1,0.6870888628228828,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,15,1,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,1.3946984022903213,1,0,0.027556709559457698,1,First-Time Buyers
0,1,8,43,1,-0.7281302161119941,0,2,0.027556709559457698,3,Luxury Investors
1,1,9,53,0,0.6870888628228828,0,2,0.027556709559457698,2,Corporate Buyers
1,0,9,53,1,1.3946984022903213,1,0,-2.105865966011445,2,Corporate Buyers
1,1,9,8,1,0.6870888628228828,1,0,-1.3947250741544777,1,First-Time Buyers
1,0,9,8,0,-0.7281302161119941,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,53,0,-1.4357397555794327,1,0,0.027556709559457698,2,Corporate Buyers
1,0,9,53,0,1.3946984022903213,0,2,0.027556709559457698,2,Corporate Buyers
1,0,8,12,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,1,0,1.3946984022903213,0,0,0.027556709559457698,1,First-Time Buyers
0,1,9,11,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,15,0,0.6870888628228828,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,25,0,-0.020520676644555657,0,2,0.027556709559457698,0,Global Investors
1,1,8,12,1,-0.7281302161119941,0,1,0.027556709559457698,1,First-Time Buyers
1,1,9,50,0,1.3946984022903213,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,-0.7281302161119941,0,1,0.027556709559457698,1,First-Time Buyers
1,0,9,15,0,-0.7281302161119941,1,0,-1.0391546282259938,1,First-Time Buyers
1,1,9,37,0,-0.7281302161119941,1,0,0.027556709559457698,3,Luxury Investors
1,0,9,8,1,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-1.4357397555794327,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,7,42,0,-0.020520676644555657,0,2,-0.594691570815389,3,Luxury Investors
1,0,9,48,0,-0.020520676644555657,0,2,-1.0391546282259938,2,Corporate Buyers
1,1,8,31,0,-1.4357397555794327,0,1,0.027556709559457698,0,Global Investors
1,0,9,1,1,-0.020520676644555657,1,0,2.1609793851303607,1,First-Time Buyers
1,0,4,18,0,-0.7281302161119941,1,2,2.3387646080946025,0,Global Investors
1,1,9,8,1,-0.7281302161119941,1,0,-0.32801373636902614,1,First-Time Buyers
1,0,9,8,1,-1.4357397555794327,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,14,0,0.6870888628228828,0,2,-2.55032902342205,1,First-Time Buyers
1,0,9,47,0,-1.4357397555794327,0,2,2.4276572195767234,2,Corporate Buyers
1,0,5,30,0,-0.020520676644555657,1,2,0.027556709559457698,0,Global Investors
1,1,9,1,1,0.6870888628228828,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,27,0,-0.020520676644555657,0,2,-1.1280472397081147,0,Global Investors
1,0,9,15,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-0.020520676644555657,1,1,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,53,1,-0.020520676644555657,1,0,2.3387646080946025,2,Corporate Buyers
1,1,9,8,1,0.6870888628228828,0,2,-1.5725102971187195,1,First-Time Buyers
1,1,9,8,0,1.3946984022903213,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,37,0,1.3946984022903213,0,2,-1.3058324626723565,3,Luxury Investors
1,0,9,25,0,1.3946984022903213,0,0,-0.505798959333268,0,Global Investors
1,0,9,50,1,1.3946984022903213,1,1,0.027556709559457698,2,Corporate Buyers
1,1,5,17,1,0.6870888628228828,0,2,-2.105865966011445,0,Global Investors
1,1,9,48,1,-0.020520676644555657,0,0,0.027556709559457698,2,Corporate Buyers
1,1,9,8,1,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,47,0,1.3946984022903213,0,2,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,-0.7281302161119941,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,48,1,-1.4357397555794327,0,1,0.3831271554879415,2,Corporate Buyers
1,0,9,8,0,-0.7281302161119941,0,2,0.7386976014164254,1,First-Time Buyers
1,1,8,51,0,-1.4357397555794327,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,37,1,0.6870888628228828,1,2,-0.15022851340478421,3,Luxury Investors
1,0,9,50,0,-1.4357397555794327,0,2,1.8054089392018768,2,Corporate Buyers
1,0,9,8,1,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,1,8,43,0,0.6870888628228828,0,2,0.027556709559457698,3,Luxury Investors
1,1,9,14,0,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
0,0,9,8,0,-1.4357397555794327,1,1,-0.32801373636902614,1,First-Time Buyers
1,0,9,27,0,1.3946984022903213,0,0,0.027556709559457698,0,Global Investors
1,0,9,25,1,-1.4357397555794327,0,0,-0.505798959333268,0,Global Investors
1,1,9,8,0,1.3946984022903213,0,1,0.027556709559457698,1,First-Time Buyers
1,0,1,7,1,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,5,16,0,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,1,1,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
0,0,9,8,0,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,48,0,1.3946984022903213,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,37,0,-0.020520676644555657,1,2,2.1609793851303607,3,Luxury Investors
1,1,9,8,1,-0.7281302161119941,0,2,1.0942680473449091,1,First-Time Buyers
1,1,9,14,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,0,1,13,0,-0.7281302161119941,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,35,0,0.6870888628228828,0,2,0.29423454400582055,3,Luxury Investors
0,0,9,15,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,0,8,31,1,0.6870888628228828,0,1,-1.1280472397081147,0,Global Investors
1,1,4,6,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,1,5,30,0,-0.020520676644555657,1,1,-2.105865966011445,0,Global Investors
1,1,2,5,1,-0.7281302161119941,0,0,0.8275902128985463,1,First-Time Buyers
1,1,3,45,1,1.3946984022903213,1,2,0.027556709559457698,2,Corporate Buyers
1,0,9,35,0,0.6870888628228828,0,0,0.027556709559457698,3,Luxury Investors
1,0,7,21,0,0.6870888628228828,0,2,1.716516327719756,0,Global Investors
0,1,9,8,0,-1.4357397555794327,0,2,-1.2169398511902356,1,First-Time Buyers
1,1,9,8,1,-1.4357397555794327,0,1,0.027556709559457698,1,First-Time Buyers
1,1,7,42,0,-1.4357397555794327,0,2,0.5609123784521834,3,Luxury Investors
1,1,9,15,0,1.3946984022903213,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,1,0,-1.4357397555794327,0,0,0.027556709559457698,1,First-Time Buyers
1,0,5,3,0,0.6870888628228828,1,0,0.3831271554879415,1,First-Time Buyers
0,1,9,1,0,-1.4357397555794327,0,1,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,0.6870888628228828,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,1.3946984022903213,1,0,1.538731104755514,1,First-Time Buyers
1,0,9,8,0,-0.020520676644555657,0,2,2.07208677364824,1,First-Time Buyers
1,1,9,8,1,1.3946984022903213,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,48,1,-0.7281302161119941,1,2,0.027556709559457698,2,Corporate Buyers
1,0,2,0,0,-1.4357397555794327,1,0,0.027556709559457698,1,First-Time Buyers
1,1,6,2,1,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
0,0,9,8,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,53,0,-1.4357397555794327,0,2,0.027556709559457698,2,Corporate Buyers
1,1,4,6,1,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,2,36,1,-1.4357397555794327,0,2,-0.32801373636902614,3,Luxury Investors
1,1,9,8,0,1.3946984022903213,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,47,0,0.6870888628228828,0,2,-1.1280472397081147,2,Corporate Buyers
1,1,9,8,1,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,27,0,0.6870888628228828,0,0,0.11644932104157865,0,Global Investors
1,1,9,8,0,0.6870888628228828,1,2,1.716516327719756,1,First-Time Buyers
1,1,9,8,1,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,1.3946984022903213,1,2,-1.1280472397081147,1,First-Time Buyers
1,0,9,37,0,1.3946984022903213,1,0,-1.7502955200829615,3,Luxury Investors
0,1,9,25,0,0.6870888628228828,1,0,0.027556709559457698,0,Global Investors
1,0,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,50,1,1.3946984022903213,1,2,-0.32801373636902614,2,Corporate Buyers
1,0,9,53,0,0.6870888628228828,1,2,0.11644932104157865,2,Corporate Buyers
1,1,9,50,0,1.3946984022903213,0,0,0.027556709559457698,2,Corporate Buyers
1,0,9,47,0,0.6870888628228828,0,0,0.027556709559457698,2,Corporate Buyers
1,1,9,53,0,1.3946984022903213,0,0,0.29423454400582055,2,Corporate Buyers
1,1,5,4,0,-1.4357397555794327,1,2,0.027556709559457698,1,First-Time Buyers
1,1,4,18,0,1.3946984022903213,0,1,0.027556709559457698,0,Global Investors
1,0,6,23,1,1.3946984022903213,0,2,0.027556709559457698,0,Global Investors
1,1,5,4,0,-0.020520676644555657,1,2,0.027556709559457698,1,First-Time Buyers
1,0,4,34,0,1.3946984022903213,1,0,0.027556709559457698,3,Luxury Investors
1,1,9,8,0,-1.4357397555794327,1,2,0.027556709559457698,1,First-Time Buyers
1,1,8,51,0,-0.020520676644555657,0,0,0.027556709559457698,2,Corporate Buyers
1,1,8,31,0,-0.020520676644555657,1,2,0.027556709559457698,0,Global Investors
1,1,8,43,1,-0.020520676644555657,0,0,-0.32801373636902614,3,Luxury Investors
1,0,9,8,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
0,0,9,25,0,0.6870888628228828,1,0,0.4720197669700625,0,Global Investors
1,0,5,16,0,-0.7281302161119941,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,-1.4357397555794327,0,2,-0.15022851340478421,1,First-Time Buyers
0,0,9,11,0,-0.7281302161119941,0,2,-1.8391881315650824,1,First-Time Buyers
1,1,9,8,0,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,47,1,0.6870888628228828,0,0,0.027556709559457698,2,Corporate Buyers
1,0,9,8,0,1.3946984022903213,1,0,1.18316065882703,1,First-Time Buyers
1,0,9,8,1,-0.020520676644555657,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,37,1,1.3946984022903213,1,0,0.027556709559457698,3,Luxury Investors
1,1,9,8,0,-0.020520676644555657,0,0,-0.505798959333268,1,First-Time Buyers
1,0,6,33,0,0.6870888628228828,1,0,0.027556709559457698,3,Luxury Investors
1,1,9,35,1,0.6870888628228828,1,2,0.027556709559457698,3,Luxury Investors
1,0,9,53,0,-0.7281302161119941,1,2,0.027556709559457698,2,Corporate Buyers
1,0,9,1,1,0.6870888628228828,1,2,2.07208677364824,1,First-Time Buyers
1,1,9,48,1,-0.020520676644555657,0,2,0.027556709559457698,2,Corporate Buyers
1,1,9,37,1,-0.020520676644555657,0,0,0.027556709559457698,3,Luxury Investors
1,0,9,8,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,25,1,-0.020520676644555657,1,2,-1.7502955200829615,0,Global Investors
1,1,3,45,0,1.3946984022903213,0,2,1.716516327719756,2,Corporate Buyers
1,0,9,8,0,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,1.3946984022903213,1,2,-0.32801373636902614,1,First-Time Buyers
1,1,9,35,0,0.6870888628228828,0,2,2.5165498310588443,3,Luxury Investors
1,1,4,6,0,-1.4357397555794327,0,2,0.29423454400582055,1,First-Time Buyers
1,1,9,25,1,-1.4357397555794327,1,2,-1.9280807430472033,0,Global Investors
1,0,8,12,0,1.3946984022903213,1,0,0.027556709559457698,1,First-Time Buyers
1,0,1,7,0,-1.4357397555794327,0,2,-0.9502620167438728,1,First-Time Buyers
1,1,1,52,0,1.3946984022903213,0,2,-2.55032902342205,2,Corporate Buyers
1,1,9,53,0,1.3946984022903213,1,1,0.027556709559457698,2,Corporate Buyers
1,0,9,15,0,0.6870888628228828,0,0,-2.639221634904171,1,First-Time Buyers
1,0,9,8,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,53,0,-0.020520676644555657,0,1,-2.0169733545293242,2,Corporate Buyers
1,0,2,40,1,-0.020520676644555657,0,0,0.027556709559457698,3,Luxury Investors
1,0,9,48,0,-0.7281302161119941,1,0,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,0.6870888628228828,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,37,0,-1.4357397555794327,1,2,-0.594691570815389,3,Luxury Investors
1,0,9,11,1,1.3946984022903213,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-0.7281302161119941,1,2,0.027556709559457698,1,First-Time Buyers
1,1,5,30,0,-0.7281302161119941,0,0,0.027556709559457698,0,Global Investors
1,1,9,48,0,0.6870888628228828,0,2,1.8054089392018768,2,Corporate Buyers
1,1,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,0,41,0,0.6870888628228828,0,2,-0.23912112488690518,3,Luxury Investors
1,0,9,14,0,1.3946984022903213,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,1,-1.4357397555794327,1,2,1.716516327719756,1,First-Time Buyers
1,1,9,25,0,-1.4357397555794327,0,2,-2.105865966011445,0,Global Investors
1,0,9,8,0,-0.7281302161119941,1,0,2.5165498310588443,1,First-Time Buyers
1,0,9,48,0,1.3946984022903213,1,2,0.20534193252369962,2,Corporate Buyers
1,0,4,6,1,-0.7281302161119941,0,0,-2.105865966011445,1,First-Time Buyers
1,0,9,11,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,1,52,0,1.3946984022903213,1,0,0.027556709559457698,2,Corporate Buyers
1,1,9,47,0,-0.020520676644555657,0,2,0.027556709559457698,2,Corporate Buyers
1,0,9,11,1,1.3946984022903213,1,2,0.027556709559457698,1,First-Time Buyers
1,1,1,7,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-0.7281302161119941,0,0,0.29423454400582055,1,First-Time Buyers
1,0,9,14,0,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,0.6870888628228828,0,0,-2.0169733545293242,1,First-Time Buyers
0,0,8,31,0,-0.7281302161119941,1,2,0.3831271554879415,0,Global Investors
1,0,9,50,0,-1.4357397555794327,1,2,0.027556709559457698,2,Corporate Buyers
1,0,8,12,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,1,9,27,0,-0.7281302161119941,0,2,2.694335054023086,0,Global Investors
1,0,1,13,1,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,1,2,22,0,0.6870888628228828,0,2,-0.15022851340478421,0,Global Investors
1,1,9,8,0,-0.020520676644555657,0,1,0.027556709559457698,1,First-Time Buyers
1,0,9,48,1,-0.7281302161119941,1,0,0.027556709559457698,2,Corporate Buyers
1,0,9,25,0,0.6870888628228828,1,2,0.027556709559457698,0,Global Investors
1,1,8,31,0,0.6870888628228828,1,2,0.027556709559457698,0,Global Investors
1,0,9,27,0,-0.7281302161119941,0,2,0.027556709559457698,0,Global Investors
1,0,9,11,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,8,51,0,-0.020520676644555657,0,2,-2.639221634904171,2,Corporate Buyers
1,1,9,47,0,0.6870888628228828,0,1,0.027556709559457698,2,Corporate Buyers
1,1,9,25,0,-0.7281302161119941,0,2,1.8943015506839977,0,Global Investors
1,1,2,5,1,-0.7281302161119941,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,0,5,4,0,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,25,1,0.6870888628228828,1,2,0.027556709559457698,0,Global Investors
1,0,9,50,1,-0.020520676644555657,1,2,0.027556709559457698,2,Corporate Buyers
1,1,5,30,1,-1.4357397555794327,1,2,0.027556709559457698,0,Global Investors
1,0,9,8,1,-0.7281302161119941,1,2,1.0942680473449091,1,First-Time Buyers
1,0,9,11,0,-0.020520676644555657,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,15,0,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,1,1,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,1,4,6,0,0.6870888628228828,1,0,0.027556709559457698,1,First-Time Buyers
1,0,0,49,0,-1.4357397555794327,0,2,-0.061335901922663257,2,Corporate Buyers
1,0,9,1,1,1.3946984022903213,1,0,0.027556709559457698,1,First-Time Buyers
0,0,9,53,1,-0.7281302161119941,0,2,0.027556709559457698,2,Corporate Buyers
1,0,5,30,0,0.6870888628228828,0,0,0.027556709559457698,0,Global Investors
1,1,4,6,1,0.6870888628228828,0,0,0.027556709559457698,1,First-Time Buyers
0,0,8,31,0,-0.020520676644555657,1,0,0.5609123784521834,0,Global Investors
1,0,9,47,1,-0.020520676644555657,0,2,0.027556709559457698,2,Corporate Buyers
1,0,7,42,0,-1.4357397555794327,1,2,-1.2169398511902356,3,Luxury Investors
1,0,9,50,0,1.3946984022903213,1,2,0.027556709559457698,2,Corporate Buyers
1,0,9,8,1,1.3946984022903213,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,0,0.6870888628228828,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,8,1,-1.4357397555794327,1,0,0.29423454400582055,1,First-Time Buyers
1,0,9,47,0,-0.020520676644555657,1,0,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,0,0,1.8943015506839977,1,First-Time Buyers
1,1,9,8,0,0.6870888628228828,0,0,0.027556709559457698,1,First-Time Buyers
1,0,4,38,1,0.6870888628228828,0,2,1.9831941621661187,3,Luxury Investors
1,1,9,14,0,-0.7281302161119941,0,0,0.027556709559457698,1,First-Time Buyers
1,1,7,24,0,-0.7281302161119941,0,2,-1.5725102971187195,0,Global Investors
1,1,9,1,0,-0.7281302161119941,1,0,0.11644932104157865,1,First-Time Buyers
1,0,0,54,0,0.6870888628228828,0,1,0.027556709559457698,2,Corporate Buyers
1,0,2,40,1,1.3946984022903213,0,0,0.027556709559457698,3,Luxury Investors
1,1,9,8,0,0.6870888628228828,0,2,-0.23912112488690518,1,First-Time Buyers
1,0,0,26,0,0.6870888628228828,0,0,-2.55032902342205,0,Global Investors
1,1,0,49,1,0.6870888628228828,1,2,0.027556709559457698,2,Corporate Buyers
1,0,9,37,0,-0.020520676644555657,0,1,0.027556709559457698,3,Luxury Investors
1,0,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,1,5,16,0,-0.7281302161119941,0,2,2.3387646080946025,1,First-Time Buyers
1,0,9,8,0,-0.020520676644555657,0,2,0.8275902128985463,1,First-Time Buyers
1,0,4,18,0,0.6870888628228828,0,1,0.7386976014164254,0,Global Investors
1,1,9,8,0,-1.4357397555794327,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,53,0,0.6870888628228828,0,2,0.027556709559457698,2,Corporate Buyers
1,0,9,53,1,-1.4357397555794327,1,0,0.027556709559457698,2,Corporate Buyers
1,1,9,25,1,-0.7281302161119941,1,1,0.027556709559457698,0,Global Investors
1,0,9,27,0,1.3946984022903213,0,2,0.027556709559457698,0,Global Investors
1,0,9,8,0,0.6870888628228828,0,2,1.360945881791272,1,First-Time Buyers
1,0,8,31,1,1.3946984022903213,1,2,2.4276572195767234,0,Global Investors
1,0,2,22,0,0.6870888628228828,0,0,0.027556709559457698,0,Global Investors
1,0,9,8,0,-0.020520676644555657,0,1,1.716516327719756,1,First-Time Buyers
1,1,9,1,0,1.3946984022903213,0,1,-1.0391546282259938,1,First-Time Buyers
1,1,7,21,0,0.6870888628228828,0,2,0.6498049899343044,0,Global Investors
1,0,1,7,1,-1.4357397555794327,0,2,-0.68358418229751,1,First-Time Buyers
1,1,9,50,1,1.3946984022903213,0,2,0.027556709559457698,2,Corporate Buyers
1,0,6,19,0,-1.4357397555794327,0,0,0.027556709559457698,0,Global Investors
1,0,9,8,0,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,0,2,22,1,1.3946984022903213,0,2,0.027556709559457698,0,Global Investors
1,0,9,14,0,-0.7281302161119941,0,2,0.027556709559457698,1,First-Time Buyers
1,0,4,38,0,0.6870888628228828,0,2,2.2498719966124816,3,Luxury Investors
1,0,9,25,1,-0.020520676644555657,1,0,2.1609793851303607,0,Global Investors
1,0,9,47,0,-0.7281302161119941,0,2,0.027556709559457698,2,Corporate Buyers
1,0,9,8,1,-0.020520676644555657,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,11,1,1.3946984022903213,1,1,0.027556709559457698,1,First-Time Buyers
1,0,9,47,1,1.3946984022903213,0,2,-1.8391881315650824,2,Corporate Buyers
1,0,6,33,0,-1.4357397555794327,1,1,0.027556709559457698,3,Luxury Investors
1,0,9,37,0,1.3946984022903213,0,2,1.0053754358627882,3,Luxury Investors
0,1,9,53,0,1.3946984022903213,1,2,0.027556709559457698,2,Corporate Buyers
1,1,4,6,1,0.6870888628228828,1,0,1.8054089392018768,1,First-Time Buyers
1,0,9,8,0,-1.4357397555794327,0,2,0.11644932104157865,1,First-Time Buyers
1,1,9,8,0,-1.4357397555794327,1,2,0.3831271554879415,1,First-Time Buyers
0,1,9,37,0,-0.7281302161119941,1,1,0.027556709559457698,3,Luxury Investors
1,0,9,25,0,-1.4357397555794327,1,2,-1.8391881315650824,0,Global Investors
1,1,9,8,0,-0.020520676644555657,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,1,1,-1.4357397555794327,1,1,0.9164828243806673,1,First-Time Buyers
1,1,8,51,0,-0.7281302161119941,1,2,-0.32801373636902614,2,Corporate Buyers
1,1,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,1,2,0,0,0.6870888628228828,0,0,2.6054424425409652,1,First-Time Buyers
1,0,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,27,1,-0.020520676644555657,0,2,0.027556709559457698,0,Global Investors
0,1,9,8,1,-0.020520676644555657,0,2,-2.194758577493566,1,First-Time Buyers
1,0,9,8,0,-0.7281302161119941,0,0,0.027556709559457698,1,First-Time Buyers
1,0,9,1,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
